time,wheel1_vel,wheel1_cur,wheel1_vol,wheel1_pos,wheel1_temp,wheel1_pwm,wheel2_vel,wheel2_cur,wheel2_vol,wheel2_pos,wheel2_temp,wheel2_pwm,wheel3_vel,wheel3_cur,wheel3_vol,wheel3_pos,wheel3_temp,wheel3_pwm,wheel4_vel,wheel4_cur,wheel4_vol,wheel4_pos,wheel4_temp,wheel4_pwm,hebi_steer_acc_x,hebi_steer_acc_y,hebi_steer_acc_z,hebi_steer_gyro_x,hebi_steer_gyro_y,hebi_steer_gyro_z,hebi_steer_pos_desired,hebi_steer_pos,hebi_steer_eff,hebi_steer_cur_motor,hebi_steer_cur_motor_winding,hebi_steer_vol,hebi_steer_temp_board,hebi_steer_temp_motor_winding,hebi_steer_pwm,hebi_bogie_acc_x,hebi_bogie_acc_y,hebi_bogie_acc_z,hebi_bogie_gyro_x,hebi_bogie_gyro_y,hebi_bogie_gyro_z,hebi_bogie_pos_desired,hebi_bogie_pos,hebi_bogie_eff,hebi_bogie_cur_motor,hebi_bogie_cur_motor_winding,hebi_bogie_vol,hebi_bogie_temp_board,hebi_bogie_temp_motor_winding,hebi_bogie_pwm,in_transition
1686903792,0.527578126,190.99,11.9,0.517578125,37,13.108,0,260.93,11.9,-0.476074219,36,-5.65,0,0,11.8,1.003173828,36,0.339,0.575539774,188.3,11.9,-0.233642578,36,-12.995,0.305313855,0.36033237,10.01741314,0.109076917,-0.017976381,-0.107383475,-0.029069856,-0.030040734,-0.380968064,0.139145851,0.616386056,48.01444626,49.51346588,52.53565216,0.192926049,-9.576002121,-0.114109196,-0.612175226,-0.100649439,-0.015779696,0.264993072,0,2.86E-06,-0.222232178,0.011029243,0.058198504,48.20141983,46.06793213,41.41640472,0.010952381,0
1686903792,0.527578126,190.99,11.9,0.520019531,37,13.108,0.023980824,231.34,11.9,-0.475830078,35,-5.65,0,0,11.8,1.003173828,36,0.339,0.55155895,174.85,11.9,-0.230957031,36,-12.769,0.178914219,-0.448254794,9.793998718,0.109093942,-0.0176269,-0.091388546,-0.020665048,-0.020553689,-0.367553532,0.047593117,0.330861211,48.06067276,49.5318222,52.57649994,0.10503751,-9.585965157,-1.233119845,-0.528837204,-0.11749398,-0.000952557,0.082242638,0,-4.18E-05,-0.217085987,0.011029243,0.031754747,48.21691513,46.04957199,41.41714096,0.009047619,0
1686903792,0.527578126,215.2,11.9,0.522705078,37,13.108,0.023980824,215.2,11.9,-0.475585938,35,-5.085,0,0,11.8,1.003173828,36,0.339,0.527578126,185.61,11.9,-0.228271484,36,-12.656,0.278670937,-0.264551312,9.87526226,0.136712983,-0.011982551,-0.090762392,-0.01229977,-0.013314667,-0.366093725,0.058579445,0.348629296,48.04526138,49.54100418,52.58554077,0.12754555,-9.60988903,-1.351664901,-0.588112354,-0.118446626,0.003292358,0.081670888,0,3.15E-05,-0.220248431,0.011029243,-0.003175472,48.21691513,46.04957199,41.4173317,0.01452381,0
1686903792,0.503597302,223.27,11.9,0.525146484,37,13.334,0.047961648,196.37,11.9,-0.475341797,35,-4.633,0,-2.69,11.8,1.003173828,35,0.339,0.527578126,174.85,11.9,-0.225585938,36,-12.543,0.279219776,-0.054649085,9.918265343,0.129429534,-0.006823731,-0.094549373,-0.003888419,-0.005676524,-0.382884681,0.117173195,0.520066142,48.02985382,49.5318222,52.56138229,0.158628076,-9.690812111,-0.933529079,-0.63436538,-0.091988228,0.002472403,0.241468683,0,-7.79E-07,-0.215821058,0.007367134,0.015877336,48.21691513,46.07099152,41.41775513,-0.002619048,0
1686903792,0.479616478,239.41,11.9,0.527832031,36,12.656,0.023980824,231.34,11.9,-0.475341797,35,-5.424,0,-2.69,11.8,1.003417969,36,0.678,0.527578126,188.3,11.9,-0.222900391,36,-12.204,0.272213608,0.181918278,9.952410698,0.119320601,-0.002880923,-0.103829786,0.004450939,0.002119758,-0.402340114,0.153794289,0.646755993,47.99903488,49.5318222,52.5425415,0.19399786,-9.600406647,-0.441486031,-0.685864806,-0.089927532,-2.45E-05,0.272980243,0,-2.08E-05,-0.215533555,0.014691353,0.024337374,48.20141983,46.06487274,41.41832352,-0.002857143,0
1686903792,0.455635655,174.85,11.9,0.529541016,37,7.91,0.023980824,287.83,11.9,-0.474609375,35,-10.396,0.023980824,56.49,11.8,1.00390625,36,6.102,0.479616478,94.15,11.9,-0.221191406,36,-6.78,0.279806584,0.610340834,9.689479828,0.027288031,0.009980594,-0.101605326,0.012814381,0.009582275,-0.374804139,0.120835304,0.556390226,48.02985382,49.54100418,52.51595688,0.192926049,-9.785260201,-0.094037734,-0.716105223,-0.079843357,-0.0214021,0.182641953,0,-3.23E-05,-0.214182407,0.011029243,0.035976917,48.20141983,46.07099152,41.41890335,-0.006666667,0
1686903792,0.335731535,182.92,11.9,0.530273438,37,5.537,0.143884944,301.28,11.9,-0.472900391,35,-13.221,0.11990412,112.98,11.8,1.005615234,36,9.266,0.359712359,34.97,11.9,-0.219970703,36,-3.842,0.298285455,0.306710213,9.758897781,0.020773856,-0.005240182,-0.015305042,0.021291969,0.014263536,-0.232986808,0.117173195,0.651018262,48.02985382,49.5318222,52.62006378,0.168274388,-9.822460175,-1.2864604,-0.741373181,-0.020863961,-0.015388875,-0.011623912,0,-8.41E-06,-0.219903424,0.014691353,0.093146391,48.21691513,46.0465126,41.41991806,0.00047619,0
1686903792,0.167865767,182.92,11.9,0.530517578,37,4.407,0.287769887,330.87,12,-0.470703125,36,-14.577,0.263789063,199.06,11.7,1.007324219,36,10.961,0.215827415,5.38,11.9,-0.219238281,36,-2.147,-0.036639512,-0.177295119,9.919329643,0.025777217,-0.010730376,-0.025528362,0.029622426,0.017206123,0.032844279,0.080552101,0.475038797,48.04526138,49.51958466,52.64034653,0.14898178,-9.627216339,-1.169945478,-0.753115535,-0.04152013,-0.009589302,0.097543783,0,-2.18E-05,-0.214613631,0.007367134,0.019052636,48.21691513,46.08016968,41.42010117,0.000952381,0
1686903792,0.095923296,129.12,11.9,0.531005859,37,3.955,0.407674007,363.15,12,-0.468261719,36,-15.481,0.335731535,269,11.7,1.009277344,36,12.204,0.143884944,-13.45,11.9,-0.218261719,36,-1.017,0.105524868,0.072322622,9.953987122,0.027998902,-0.029466618,-0.055922795,0.037951048,0.022058081,0.179905668,0.175766945,0.78801167,47.99903488,49.52570343,52.68727875,0.20900321,-9.453589439,-0.536720335,-0.730665922,-0.065455347,-0.00297638,0.178596541,0,-5.23E-05,-0.217057243,0.011029243,0.026453493,48.20141983,46.0740509,41.42012405,0.008333334,0
1686903793,0.071942472,51.11,11.9,0.531494141,37,3.616,0.431654831,384.67,11.9,-0.466064453,36,-15.933,0.359712359,320.11,11.6,1.011230469,36,13.673,0.167865767,-83.39,11.9,-0.217529297,36,0.678,0.193345696,0.615577221,9.781492233,0.004993267,-0.011853293,-0.066337846,0.046333339,0.02825724,0.372497022,0.186753273,0.743284464,47.98362732,49.54100418,52.67733002,0.229367629,-9.634610176,-0.169288278,-0.545400679,-0.056748785,-0.020701831,0.192940041,0,-1.03E-05,-0.217114747,0.007367134,0.013755796,48.20141983,46.0740509,41.42048645,0.00047619,0
1686903793,0.095923296,0,11.9,0.532226563,36,2.599,0.455635655,441.16,11.9,-0.463623047,36,-16.611,0.359712359,422.33,11.6,1.013183594,35,14.916,0.143884944,-139.88,11.9,-0.216796875,36,2.034,0.427068979,0.726952195,9.690079689,-0.026450161,-0.016272126,-0.057640065,0.054730557,0.033117391,0.612097919,0.223374367,0.845918357,47.98362732,49.53794479,52.65391922,0.252947479,-9.235064507,0.718316793,-0.345461398,-0.046337694,-0.016932465,0.140191093,0,-3.51E-05,-0.209985331,0.011029243,0.010574555,48.17043304,46.07711029,41.42115021,-0.008333334,0
1686903793,0.167865767,-13.45,11.9,0.533691406,36,1.017,0.455635655,462.68,11.9,-0.461181641,36,-17.289,0.359712359,435.78,11.6,1.015380859,35,16.159,0.095923296,-123.74,11.9,-0.216796875,36,2.712,-0.018690675,-0.835719109,9.945803642,0.013816459,-0.00195627,-0.056367155,0.063105255,0.040134538,0.981269121,0.084214211,0.421536833,48.04526138,49.52570343,52.82833481,0.167202577,-10.85953903,-1.887693882,-0.404494226,-0.09977828,-0.006909173,-0.003383229,0,1.43E-05,-0.216281027,0.007367134,-0.011639479,48.20141983,46.06487274,41.42147827,0.004761905,0
1686903793,0.191846591,-40.35,11.9,0.534179688,37,-0.565,0.455635655,540.69,12,-0.458984375,36,-18.193,0.383693183,538,11.6,1.017089844,36,17.741,0.023980824,-174.85,12,-0.216552734,36,2.825,0.243715972,-0.165092021,10.11565685,0.032758921,0.011765419,-0.071415186,0.071489386,0.04583377,1.219933987,0.142807961,0.706814051,48.09148788,49.53488159,52.97536469,0.19399786,-10.6984024,-1.322321057,-0.358081967,-0.065334342,-0.01671287,0.104143523,0,8.58E-06,-0.21467112,0.011029243,0.013760136,48.21691513,46.05569458,41.42213058,-0.00452381,0
1686903793,0.11990412,-72.63,11.9,0.534667969,37,-0.904,0.455635655,564.9,11.9,-0.456542969,36,-18.984,0.383693183,589.11,11.5,1.019287109,36,18.984,0.023980824,-207.13,12,-0.216308594,36,3.164,0.279612333,0.149923846,9.826978683,0.029955048,-0.008184197,-0.057310384,0.079865396,0.050440278,1.527349949,0.216050148,0.938518524,47.90658188,49.5318222,53.07419205,0.256162912,-10.07118702,-0.639712811,-0.499710023,-0.034115613,0.012590067,0.113193691,0,-1.41E-05,-0.217057243,0.011029243,0.03920114,48.26339722,46.06793213,41.4227066,-0.00452381,0
1686903793,0.071942472,-78.01,11.9,0.534912109,37,-1.13,0.455635655,551.45,11.9,-0.453857422,36,-19.549,0.407674007,591.8,11.4,1.021728516,36,20.114,0.047961648,-225.96,11.9,-0.216064453,36,3.616,0.304817468,-0.358252376,9.190192223,-0.017328285,-0.013896612,-0.099761568,0.088288002,0.055825844,1.821654916,0.366196632,1.20663321,47.72167206,49.5318222,53.25086212,0.320471585,-9.353172302,-0.309205532,-0.176990032,-0.041232266,-0.008421145,0.0898901,0,2.10E-05,-0.218724683,0.011029243,0.015815791,48.03098679,46.06793213,41.42322922,0.002142857,0
1686903793,0.047961648,-83.39,11.9,0.53515625,37,-1.13,0.479616478,616.01,11.9,-0.451416016,36,-20.001,0.431654831,683.26,11.2,1.023925781,35,21.018,0.023980824,-225.96,11.9,-0.216064453,36,3.955,-0.249593347,0.076239258,9.053453445,-0.062253043,-0.007641913,-0.131643131,0.096591234,0.064401314,2.089015245,0.358872414,1.079021215,47.89117432,49.5318222,53.4441452,0.31404072,-9.024727821,-0.382386625,-0.648118138,-0.109309591,-0.008024573,-0.005687687,0,1.43E-05,-0.22358346,0.011029243,0.048439112,47.96901321,46.08935165,41.42370605,0.010714286,0
1686903793,0.047961648,-126.43,11.9,0.535644531,37,-1.243,0.503597302,548.76,11.9,-0.448730469,36,-20.227,0.431654831,650.98,11.4,1.026367188,35,21.922,0,-236.72,11.9,-0.216064453,36,4.068,0.570858479,-1.168005705,9.809705734,-0.072581306,-0.003988302,-0.20280309,0.104965672,0.078612067,2.31724453,0.172104836,0.532959819,48.02985382,49.52876282,53.90829468,0.23151125,-10.07916451,-1.132683635,-0.37184605,-0.162766829,0.012574773,-0.142025307,0,-3.13E-05,-0.221340939,0.007367134,0.028560137,48.18592453,46.07099152,41.42442322,0.009285714,0
1686903793,0.071942472,-169.47,11.9,0.536132813,37,-1.695,0.527578126,613.32,11.9,-0.446044922,36,-20.34,0.479616478,720.92,11.6,1.029052734,35,22.261,0,-234.03,11.9,-0.216064453,36,4.068,0.14985612,0.116539702,9.76277256,-0.02304161,0.004183298,-0.146388069,0.113360271,0.087946407,2.478979588,0.259995461,0.844838023,47.844944,49.54100418,54.13728333,0.252947479,-9.840292931,-0.80082494,-0.680155516,-0.10410437,-0.027940519,-0.077045262,0,-5.23E-05,-0.216453508,0.007367134,0.006350771,48.21691513,46.0740509,41.42471695,0.003095238,0
1686903793,0.095923296,-188.3,11.9,0.536621094,37,-1.808,0.527578126,605.25,12,-0.443359375,36,-20.566,0.503597302,694.02,11.5,1.031494141,35,22.487,0,-236.72,11.9,-0.216064453,37,4.068,0.614844441,-0.169089854,9.770510674,0.014996942,-0.007641274,-0.122307956,0.121742032,0.09532281,2.670113325,0.391831398,1.106494069,47.55217361,49.52876282,54.40380478,0.322615206,-9.5632267,-1.096227288,-0.563099623,-0.097546555,0.019473486,0.010494011,0,-3.89E-05,-0.216568485,0.011029243,0.061430126,48.24790192,46.08322906,41.42533493,0.001666667,0
1686903793,0.095923296,-180.23,11.9,0.537109375,36,-2.034,0.503597302,602.56,11.9,-0.440673828,35,-20.792,0.503597302,699.4,11.6,1.034423828,36,22.826,0,-274.38,11.9,-0.215820313,36,4.294,0.117962748,-0.359829813,9.213364601,0.011277784,-0.004689185,-0.180218548,0.130115688,0.105540968,2.802895308,0.457749367,1.214537144,47.67544556,49.5318222,54.6883316,0.339764208,-9.151502609,-1.169585705,-0.737581968,-0.129140913,0.002604218,0.082495421,0,-4.27E-05,-0.211480156,0.011029243,0.015764618,47.87604904,46.0740509,41.4259491,-0.007619048,0
1686903793,0.095923296,-207.13,11.9,0.537597656,36,-2.26,0.527578126,616.01,11.9,-0.437744141,35,-20.905,0.503597302,763.96,11.4,1.036865234,36,23.052,0,-255.55,11.9,-0.215820313,36,4.52,-0.232175857,0.329702258,9.821404457,-0.001023044,-0.004641356,-0.220496178,0.13848646,0.119446062,2.782363415,0.457749367,1.243664026,47.72167206,49.55018616,55.00602722,0.381564856,-9.914648056,-2.011671543,-0.996432304,-0.220741466,0.03747721,-0.14380841,0,-5.04E-05,-0.218063444,0.011029243,0.030685352,48.20141983,46.06181335,41.42631912,0.011666667,0
1686903793,0.095923296,-223.27,11.9,0.538085938,36,-2.712,0.527578126,607.94,11.8,-0.434814453,36,-20.905,0.503597302,774.72,11.4,1.039306641,36,24.069,0,-271.69,11.9,-0.215820313,36,4.52,0.437403709,-0.829334855,9.868198395,0.026278146,-0.005960417,-0.197342262,0.1469253,0.136127099,2.825533152,0.120835304,0.543154955,48.01444626,49.54406357,55.44748688,0.218649521,-8.668505669,-1.741093755,-0.880051136,-0.183982775,-0.024127644,-0.105807625,0,-1.79E-05,-0.222088426,0.011029243,0.038079798,48.18592453,46.0740509,41.42715454,0.014761905,0
1686903793,0.095923296,-225.96,11.9,0.538818359,36,-2.938,0.55155895,629.46,11.9,-0.432128906,36,-20.679,0.503597302,737.06,11.5,1.042236328,35,24.408,0,-260.93,11.9,-0.215820313,36,4.52,0.142891139,-0.423997015,9.826521873,0.093171626,0.006552978,-0.097210504,0.155255497,0.145132244,2.874325752,0.183091164,0.828042507,48.04526138,49.54100418,55.52907944,0.230439439,-9.124224663,-1.55631268,-1.221037269,-0.108339682,-0.053588536,-0.000915417,0,-3.32E-05,-0.214153677,0.011029243,0.034906436,48.18592453,46.07711029,41.42753983,-0.004285714,0
1686903793,0.095923296,-212.51,11.9,0.539306641,36,-2.825,0.55155895,559.52,11.9,-0.429199219,36,-21.018,0.527578126,734.37,11.5,1.044921875,35,24.521,0,-269,11.9,-0.215820313,36,4.52,0.758451223,-0.415406674,9.795929909,0.04174453,0.001463693,-0.109011076,0.163616583,0.15223448,2.949264765,0.245347023,0.914611042,47.82953644,49.54406357,55.73566437,0.264737397,-9.070364952,-1.853986144,-0.220865428,-0.083423406,-0.040807161,-0.004982403,0,4.67E-05,-0.218408436,0.011029243,0.013759849,48.21691513,46.07711029,41.42778397,0.008809524,0
1686903793,0.071942472,-201.75,11.9,0.539794922,36,-2.825,0.55155895,642.91,11.9,-0.426269531,36,-21.131,0.575539774,699.4,11.5,1.048339844,35,24.295,0,-263.62,11.9,-0.215820313,36,4.52,0.208262593,-0.442388624,9.389621735,0.066301756,0.000312656,-0.12551032,0.172031865,0.160250247,2.991559982,0.351548195,1.165199757,47.73708344,49.55630493,55.90210724,0.330117911,-9.542224884,-1.656191587,-0.624390423,-0.081062332,-0.066686913,0.09607242,0,4.77E-06,-0.216194794,0.011029243,0.010536868,48,46.08629227,41.42817688,0.007857143,0
1686903793,0.071942472,-204.44,11.9,0.540283203,36,-2.712,0.55155895,581.04,11.9,-0.423828125,36,-21.357,0.599520598,739.75,11.5,1.051025391,36,23.843,0,-258.24,11.9,-0.215820313,36,4.633,0.325542301,0.185530335,10.14542294,0.062200256,-0.002262872,-0.143859714,0.180368349,0.16751416,3.090251684,0.388169289,1.213232994,47.87576294,49.5318222,56.09126663,0.352625936,-9.419722557,-1.403074145,-0.716226697,-0.061695024,-0.020537216,0.150901496,0,-4.59E-06,-0.212831259,0.007367134,0.026274106,47.87604904,46.08629227,41.42860794,-0.001666667,0
1686903793,0.071942472,-193.68,11.9,0.540771484,36,-2.599,0.55155895,626.77,11.9,-0.420654297,35,-21.357,0.575539774,718.23,11.5,1.054199219,36,23.843,0,-244.79,11.9,-0.215820313,36,4.633,-0.331573397,-1.34891355,9.388936996,0.041697972,-0.016197477,-0.186513811,0.188733891,0.181318775,3.112662077,0.175766945,0.668491364,48.02985382,49.54100418,56.72174835,0.23151125,-9.575181961,-1.75730288,-1.090653419,-0.161973178,-0.035375156,-0.071477883,0,-9.36E-06,-0.218149692,0.011029243,0.025386311,48.18592453,46.08935165,41.42950439,0.005714286,0
1686903793,0.071942472,-199.06,11.9,0.541015625,36,-2.147,0.575539774,581.04,11.8,-0.417724609,35,-21.357,0.55155895,758.58,11.6,1.056884766,35,23.956,0,-244.79,11.9,-0.215820313,36,4.633,0.227844089,-0.219012171,10.36894035,0.010802659,0.017370585,-0.193516254,0.197119579,0.193065852,3.02704668,0.20506382,0.856781065,48.02985382,49.55018616,56.93730164,0.25401929,-9.507014275,-1.054647446,-1.075555325,-0.162886813,-0.000145639,-0.022333821,0,6.68E-06,-0.217200994,0.011029243,-0.012693138,48.18592453,46.07711029,41.42987823,0.007619048,0
1686903793,0.071942472,-204.44,11.9,0.541748047,36,-2.034,0.575539774,648.29,11.9,-0.414550781,35,-21.357,0.527578126,742.44,11.6,1.060058594,35,24.182,0,-244.79,12,-0.215576172,36,4.633,0.050105304,-0.599210858,9.63694191,0.094012655,0.010167815,-0.127100497,0.205497682,0.203319684,2.964485168,0.256333351,0.948849916,47.81412888,49.52876282,57.09169769,0.261521965,-9.511094093,-1.833877802,-0.772183776,-0.146280468,-0.066166826,0.103613347,0,6.68E-06,-0.216108546,0.011029243,0.011654071,48.26339722,46.08016968,41.4301796,0.003333333,0
1686903793,0.095923296,-231.34,11.9,0.542480469,36,-1.921,0.55155895,621.39,11.9,-0.411865234,35,-21.357,0.55155895,677.88,11.6,1.063232422,36,24.521,0,-244.79,12,-0.215576172,36,4.633,0.544299006,0.51014775,9.709547997,0.035762936,0.022460006,-0.119447373,0.214033112,0.213114187,2.887935638,0.333237648,1.121442437,47.69085693,49.55630493,57.22724152,0.28295821,-10.69863701,-1.683650494,-0.599335432,-0.156619012,0.038681421,-0.087201104,0,-2.37E-05,-0.214182407,0.011029243,0.015866376,48.18592453,46.06181335,41.4306488,-0.000714286,0
1686903793,0.11990412,-215.2,11.9,0.543212891,36,-2.147,0.55155895,602.56,11.8,-0.408935547,36,-21.357,0.599520598,707.47,11.6,1.06640625,36,24.295,0,-244.79,11.9,-0.215576172,36,4.633,0.800045371,-0.66114521,8.912893295,0.046661813,0.016142895,-0.121799245,0.222355485,0.219773456,2.89116168,0.432114601,1.19015789,47.7987175,49.55018616,57.3001976,0.34297964,-9.217228889,-0.392202646,-0.403597623,-0.078928344,-0.071796611,0.217010275,0,-1.22E-05,-0.215936035,0.011029243,0.001050956,47.87604904,46.0740509,41.43077469,0.011904762,0
1686903793,0.11990412,-247.48,11.9,0.543945313,36,-2.373,0.55155895,610.63,11.9,-0.40625,36,-21.357,0.623501422,667.12,11.6,1.069580078,35,23.843,0,-244.79,11.9,-0.215576172,36,4.633,0.627209187,-0.920058608,10.52453136,0.100038685,-0.007302769,-0.052730948,0.230636179,0.225461751,3.110723019,0.194077492,0.727532804,48.01444626,49.55936432,57.63905334,0.176848873,-9.793315887,-1.878456593,-0.553821206,-0.041974902,-0.018656297,0.042870887,0,1.62E-05,-0.212055117,0.011029243,-0.014808578,48.18592453,46.07099152,41.43138885,0.001666667,0
1686903793,0.11990412,-199.06,11.9,0.544433594,36,-2.26,0.55155895,610.63,11.9,-0.403076172,36,-21.357,0.623501422,696.71,11.6,1.072753906,35,23.504,0,-247.48,11.9,-0.215576172,36,4.633,0.83714819,-1.086745024,9.611271858,0.05517171,-6.57E-06,-0.08569745,0.239014015,0.23007305,3.195693493,0.296616554,1.023956418,47.92198944,49.54712677,57.93608093,0.259378344,-9.557415962,-1.159581065,-0.580790281,-0.059807777,-0.003285975,0.075769395,0,-1.22E-05,-0.21297501,0.007367134,0.039136887,48.18592453,46.07711029,41.4319191,0.000952381,0
1686903793,0.095923296,-201.75,11.9,0.545166016,36,-1.921,0.55155895,718.23,11.9,-0.400390625,36,-21.696,0.599520598,737.06,11.5,1.075683594,35,23.504,0,-244.79,11.9,-0.215576172,37,4.633,0.001405865,-0.841151118,10.04323196,0.03370459,-0.00833034,-0.114665583,0.247456789,0.237720937,3.261657953,0.344223976,1.044625998,47.67544556,49.54100418,58.17093277,0.288317263,-10.1864109,-1.328872442,-1.055907965,-0.118453294,0.051956791,0.050772116,0,3.53E-05,-0.218638435,0.011029243,0.049778305,48.24790192,46.08629227,41.43228531,0.005714286,0
1686903793,0.095923296,-215.2,11.9,0.545654297,36,-1.695,0.527578126,650.98,11.8,-0.397705078,35,-22.374,0.575539774,731.68,11.5,1.078613281,35,23.617,0,-244.79,11.9,-0.215576172,36,4.633,0.58244729,-0.035961285,9.056411743,0.079987459,0.016066028,-0.191083163,0.255804002,0.248066396,3.192687988,0.490708351,1.319189429,47.55217361,49.55324554,58.41765213,0.359056801,-9.295948029,-0.711174548,-0.512669504,-0.135440722,-0.023229912,0.24982132,0,5.72E-06,-0.215131089,0.011029243,0.033663012,47.92253113,46.09241104,41.43257141,-0.000714286,0
1686903793,0.11990412,-204.44,11.9,0.546386719,36,-1.582,0.527578126,702.09,11.9,-0.394775391,36,-22.713,0.55155895,758.58,11.7,1.081542969,35,23.843,0,-244.79,11.9,-0.215820313,36,4.633,-0.10802716,0.152186573,9.497914314,0.070904814,0.020743558,-0.167242616,0.264178187,0.259939194,3.153650284,0.388169289,1.119635463,47.82953644,49.55324554,58.57152939,0.331189722,-10.18531609,-1.013721466,-0.921625733,-0.163892433,0.041716591,0.189114586,0,1.43E-05,-0.218063444,0.007367134,0.082080096,47.93802261,46.08935165,41.43284988,0.00047619,0
1686903793,0.143884944,-220.58,11.9,0.547363281,36,-1.356,0.575539774,642.91,11.8,-0.391845703,36,-22.713,0.55155895,737.06,11.6,1.084472656,35,24.408,0,-244.79,11.9,-0.215576172,36,4.633,0.435093075,0.228393003,10.4894886,0.071150899,0.008653239,-0.136035666,0.272522509,0.273327798,3.105395794,0.124497414,0.544635713,48.02985382,49.53794479,58.96248627,0.187566996,-9.38710022,0.048098125,-0.112578422,-0.156053916,-0.018791787,0.263633341,0,1.24E-05,-0.217718467,0.007367134,0.017906569,47.9845047,46.0740509,41.43306351,0.010238095,0
1686903793,0.143884944,-223.27,11.9,0.548095703,36,-1.356,0.575539774,702.09,12,-0.388671875,36,-22.713,0.575539774,739.75,11.6,1.087890625,35,24.634,0,-244.79,11.9,-0.215576172,36,4.633,0.638048649,-0.490667909,10.46878242,0.136588261,0.024100617,-0.095799126,0.280894071,0.279062599,3.138620377,0.175766945,0.817440212,48.06067276,49.55630493,59.03990936,0.227224007,-9.381678581,-2.036169291,-0.727199674,-0.051293474,-0.057575971,0.165616438,0,2.77E-05,-0.222260922,0.011029243,0.029616918,48.18592453,46.0740509,41.43357849,0.010952381,0
1686903793,0.167865767,-231.34,11.9,0.549072266,36,-1.469,0.575539774,677.88,11.9,-0.385498047,36,-22.826,0.623501422,632.15,11.7,1.091064453,35,24.408,0,-244.79,11.9,-0.215576172,36,4.633,0.716680527,-0.139856905,10.09755707,0.100297228,0.004980171,-0.075374886,0.289282113,0.284677625,3.187018156,0.270981789,0.970137119,47.844944,49.54406357,59.19441986,0.278670967,-10.27709198,-2.261163712,-0.578162789,-0.102970406,0.060086049,-0.085023843,0,1.62E-05,-0.217258468,0.011029243,0.057118263,48.18592453,46.08016968,41.43405533,0.001904762,0
1686903793,0.167865767,-166.78,11.9,0.549804688,36,-1.469,0.575539774,664.43,11.9,-0.3828125,36,-22.826,0.623501422,753.2,11.5,1.094238281,35,24.295,0,-244.79,11.9,-0.215576172,36,4.633,0.388058156,-1.012191892,8.730680466,0.079668701,0.033489764,-0.124266826,0.297656029,0.29195717,3.185047865,0.428452492,1.228413224,47.61381149,49.54712677,59.38100433,0.335476965,-9.298374176,-1.092296004,-0.72007364,-0.079520136,-0.094299868,0.250991642,0,2.86E-06,-0.216424763,0.011029243,0.003166093,48.07746887,46.08629227,41.43407822,0.010238095,0
1686903794,0.143884944,-215.2,11.9,0.55078125,37,-1.13,0.575539774,734.37,11.9,-0.379638672,36,-22.826,0.623501422,667.12,11.7,1.09765625,35,24.069,0,-244.79,11.9,-0.215576172,36,4.633,0.428194553,0.38539052,10.14254093,0.112261623,0.008921177,-0.096008033,0.306068182,0.298460662,3.289776325,0.384507179,1.082731366,47.87576294,49.55936432,59.47634506,0.333333343,-9.915018082,-0.994277775,-0.441090405,-0.044076309,-0.035402391,0.248884141,0,9.06E-05,-0.221657187,0.011029243,0.056769185,47.89154434,46.09547424,41.43463898,0.01,0
1686903794,0.143884944,-185.61,11.9,0.551513672,37,-0.904,0.575539774,667.12,11.9,-0.376464844,36,-23.052,0.599520598,755.89,11.5,1.100585938,35,24.069,0,-244.79,11.9,-0.215576172,36,4.633,0.261869162,-1.308511972,10.223176,0.013743131,-0.004767574,-0.136318564,0.314396292,0.307686031,3.418410063,0.164780617,0.625430763,48.02985382,49.57160187,60.053936,0.204715967,-9.2710495,0.031566158,-0.537856519,-0.086257793,0.033352308,0.156131148,0,-3.70E-05,-0.210675254,0.007367134,0.005264904,47.96901321,46.08322906,41.43479156,-0.002142857,0
1686903794,0.167865767,-188.3,11.9,0.552490234,37,-0.791,0.575539774,755.89,11.9,-0.373779297,36,-23.278,0.575539774,747.82,11.7,1.103515625,36,24.747,0,-244.79,11.9,-0.215576172,36,4.633,-0.038623095,-0.816216946,9.971682549,0.025751933,0.007639862,-0.159260973,0.322806835,0.317642212,3.316818714,0.347886086,1.201418042,47.96821594,49.56242371,60.32379913,0.295819938,-10.2469368,-1.726073861,-1.168911934,-0.149959996,0.042503152,0.06279397,0,6.68E-06,-0.220162168,0.007367134,0.066659063,48.20141983,46.08935165,41.43545151,0.012857143,0
1686903794,0.167865767,-220.58,11.9,0.553466797,37,-0.678,0.575539774,715.54,11.9,-0.370605469,36,-23.504,0.575539774,774.72,11.5,1.106689453,35,25.312,0,-244.79,11.9,-0.215576172,36,4.633,0.558533907,-0.060804427,10.0147171,0.125276625,0.039376616,-0.170469165,0.331243336,0.327828735,3.310613871,0.285630226,0.983427703,47.82953644,49.56548309,60.4879837,0.274383694,-9.702537537,-0.908206582,-0.81786871,-0.140845582,-0.020803683,0.284763038,0,-4.56E-05,-0.213549942,0.011029243,0.005288695,48.18592453,46.06793213,41.43564987,0.002380952,0
