1691285934.7506361 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691285935.1766572 asterix_back -1752.8205277089694 -113.54037055222985 191.4269393923301 -0.015722833314620918 0.04222706422321456 -0.068839096138524111 0.99660967605300732 asterix_front -1324.1219550390681 -161.4205831320831 322.35279984074299 -0.029988208448576838 0.028382253299320613 -0.059065987823380697 0.99739980155108621
1691285935.1979313 asterix_back -1752.8513369991961 -113.55851419568896 191.49515801595217 -0.015697361835864638 0.04271606307214261 -0.068589454105492012 0.99660645069782761 asterix_front -1324.1335082206299 -161.42073369951822 322.36536829138726 -0.029997909076693401 0.02834897932663745 -0.059051267111180757 0.99740132778873336
1691285935.2185264 asterix_back -1752.6912745049174 -113.59628862399646 191.43777016796818 -0.01568790644439761 0.04185671339649908 -0.068141323464118136 0.99667380078518852 asterix_front -1324.1220969084011 -161.42482647266092 322.35905448440627 -0.030032767205232284 0.028359880736240815 -0.059037470823621319 0.99740078559091416
1691285935.2380104 asterix_back -1752.8948649710919 -113.53778187614125 191.48283188368944 -0.015602255339592315 0.042894953223659847 -0.068589000081391849 0.99660029183424037 asterix_front -1324.1541659489919 -161.42482324148 322.367083745412 -0.03003214875879455 0.028338400261020309 -0.059039518322180025 0.99740129355634033
1691285935.2590899 asterix_back -1752.8985184546268 -113.51599710788433 191.4615485390897 -0.015571929318429057 0.043013055513343841 -0.068794287673769661 0.99658152604599615 asterix_front -1324.1451410782759 -161.41955817239153 322.36702889437686 -0.029994846394462933 0.028300637752782278 -0.05906139924646997 0.99740219280469178
1691285935.279732 asterix_back -1752.7238523590397 -113.59536891820993 191.43729009475811 -0.015699169683065072 0.042107729331237236 -0.068220732061935768 0.99665761769966077 asterix_front -1324.1528662083601 -161.41534436252726 322.36835737506226 -0.029983271395559091 0.028275403758354242 -0.059057405926093161 0.99740349296761688
1691285935.2991986 asterix_back -1752.8314713793231 -113.53934194428084 191.44693832375361 -0.015703928149815995 0.042857878347397953 -0.06873873527739284 0.99658997344780142 asterix_front -1324.131030814963 -161.42125074034155 322.35390334056285 -0.029995737872939701 0.028266268161275265 -0.059032950411581332 0.99740482481257164
1691285935.3199604 asterix_back -1752.7457412630297 -113.53326646688221 191.35877666372528 -0.01571901479426794 0.042309652988780456 -0.068874573688863183 0.99660378232126134 asterix_front -1324.1369934909246 -161.41775077877716 322.37193837970648 -0.029960459342153103 0.028320057864390555 -0.059126930808216911 0.99739879248561614
1691285935.3401816 asterix_back -1752.9223253642788 -113.52111829017323 191.47567588805026 -0.015725537849699787 0.043209121368808424 -0.068951642712613559 0.9965597574943037 asterix_front -1324.1326572683718 -161.41629007194206 322.36297374876574 -0.029991565598465036 0.028337169062205621 -0.059109524390910537 0.99739840333177465
1691285935.3602762 asterix_back -1752.814049395497 -113.55649831967189 191.44491254853682 -0.015873527709338187 0.042706562795401283 -0.068830591792221438 0.99658744234803398 asterix_front -1324.1640955962971 -161.4141955997064 322.37619580588421 -0.029929762275221736 0.028357387154179264 -0.059078068087782612 0.99740154892347754
1691285935.3809311 asterix_back -1752.7526402382271 -113.55344150049781 191.37146435548874 -0.015732268184359618 0.042049410627354462 -0.068812882650582816 0.99661884890111563 asterix_front -1324.1405603656383 -161.42685274376785 322.36643928590752 -0.02998280179997621 0.028293535893131567 -0.059070293034633917 0.99740222974670056
1691285935.4014304 asterix_back -1752.9774677707867 -113.48408074459756 191.45907343154781 -0.015626767272655398 0.043605459902768533 -0.069206062454090417 0.99652641155710209 asterix_front -1324.1423749031421 -161.42525198244849 322.3615761846965 -0.029963730100310424 0.028300263843987344 -0.059050766443667441 0.99740376825398647
1691285935.420938 asterix_back -1752.9407204535935 -113.49243431367024 191.44204148542619 -0.015700103559675598 0.043229823980192955 -0.069203621739070353 0.99654179430922651 asterix_front -1324.1449486241231 -161.42356121697358 322.36503437913024 -0.029939433545975617 0.02829375589899339 -0.059039161944737295 0.9974053694726821
1691285935.4421804 asterix_back -1752.8467551411372 -113.53222004089066 191.40398467973597 -0.015824057613645113 0.04262138182236562 -0.06910724776703335 0.99657272956782139 asterix_front -1324.2001939565266 -161.41589267014206 322.40327717444399 -0.029971467459412933 0.028327572647081228 -0.059054755575382353 0.99740252436525623
1691285935.4623945 asterix_back -1752.8365173092282 -113.52500764244058 191.43882410292838 -0.015763807043612705 0.043197632307681005 -0.068838331952674636 0.99656748442063647 asterix_front -1324.1548289082564 -161.41706507512566 322.37240165991398 -0.029989519047445328 0.028342034963621945 -0.059076492802577582 0.9974002836372019
