1691281910.3582177 asterix_back OCCL OCCL OCCL OCCL OCCL OCCL OCCL asterix_front OCCL OCCL OCCL OCCL OCCL OCCL OCCL
1691281911.0287237 asterix_back -1567.1321339973599 -187.21760044983051 182.95287298765027 -0.030927597650923271 -0.014959414602458771 -0.086322762695609748 0.99567468595866782 asterix_front -1155.8310560836621 -265.92894998652429 323.36599119696251 -0.02361384817806202 0.01880988764638903 -0.10995836992272646 0.99347759470704244
1691281911.0483475 asterix_back -1567.243283267617 -187.18639101881831 183.01240143303289 -0.030921863249959904 -0.014590517486172709 -0.086529272676397859 0.99566241273974487 asterix_front -1155.8460203922796 -265.9354224081614 323.39779723245556 -0.023701279932342587 0.018792650390550815 -0.10994189399657117 0.99347766233837087
1691281911.0685849 asterix_back -1567.1490538845742 -187.21787955092597 182.98680181670358 -0.030980556296464425 -0.015327484049060007 -0.086359169398085592 0.99566428439768806 asterix_front -1155.840312522025 -265.93975517296485 323.4099760421791 -0.023661718412107915 0.018861955603937119 -0.10991108654378216 0.99348070075233297
1691281911.0883975 asterix_back -1567.0723599029591 -187.21763914021716 182.93244069724739 -0.030912582408645087 -0.015217156997108832 -0.086260597369527708 0.99567663411531682 asterix_front -1155.8306130155665 -265.94327920189073 323.39012490950745 -0.023705452178248518 0.018812013590756349 -0.10990953970348122 0.99348077624272879
1691281911.1090281 asterix_back -1567.1536475624453 -187.21412743468798 182.95898594332937 -0.030769064838312103 -0.014791962801471787 -0.086109312907128435 0.99570058185988719 asterix_front -1155.8421459126002 -265.93613672415728 323.3802534176283 -0.023703218740085578 0.018803312965003028 -0.10991697503645254 0.99348017163994562
1691281911.1294382 asterix_back -1567.1784158898631 -187.19677924604335 182.98881298316263 -0.030888802775014358 -0.014755595060324238 -0.086377241446621775 0.99567420697616449 asterix_front -1155.8301909286145 -265.9387982628848 323.3921636577731 -0.023662236221151274 0.018805948229925384 -0.10995530480048933 0.99347685722135437
1691281911.1493747 asterix_back -1567.1398191730236 -187.2197269167529 182.97215814726928 -0.030917266043175382 -0.015491709749890475 -0.086297984453576143 0.99566901501889227 asterix_front -1155.8780141203356 -265.91764647092731 323.41593520107619 -0.023719990561539471 0.018856568442072057 -0.10994854404129192 0.99347526870956893
1691281911.1697912 asterix_back -1567.2552872472936 -187.21894383555318 183.02048847339955 -0.030954344672837752 -0.014447220246468452 -0.086420225330717831 0.99567296389266957 asterix_front -1155.8739547424786 -265.93079767826947 323.41787537385176 -0.02369439886956547 0.018806405768041483 -0.10988974073537421 0.99348333626961749
1691281911.1895216 asterix_back -1567.2358341296931 -187.21009621785902 183.02476437751744 -0.030967484729328639 -0.01464219619707428 -0.086373115156215777 0.99567379495408848 asterix_front -1155.894836901489 -265.93006946147301 323.41904282667821 -0.023710909066341605 0.018864257526967888 -0.10988037972783872 0.9934828809446441
1691281911.2106719 asterix_back -1567.1844730707983 -187.23459674291948 182.99513708611858 -0.031046491331855181 -0.015121216859734539 -0.086426588550739938 0.99565953466440682 asterix_front -1155.9138122990848 -265.92812685050347 323.43870518989871 -0.023764354949046915 0.018862507309306165 -0.10991967585848532 0.9934772901838409
1691281911.2311504 asterix_back -1567.1444208086766 -187.21994863419806 182.96862887871464 -0.030875945644298814 -0.014975496916841073 -0.086238195294446582 0.99568337544875229 asterix_front -1155.820331111765 -265.93522711680339 323.37971374477536 -0.023784411406829506 0.018961459573474677 -0.11000497701022058 0.99346548498569143
1691281911.2508373 asterix_back -1567.0511865090227 -187.2158506758627 182.95120229423802 -0.030897355527686094 -0.015665425632896666 -0.086201451923895389 0.99567527715985216 asterix_front -1155.8757129980402 -265.92477745293354 323.42195281295113 -0.023739994639059195 0.018919964394400999 -0.10991085106430762 0.99347775637916103
1691281911.2717586 asterix_back -1567.1933119199457 -187.19119880576949 183.02468759215654 -0.030909421292793598 -0.014394278822902916 -0.086334085004115699 0.99568259911430368 asterix_front -1155.8367429041168 -265.93197957438178 323.40242614790122 -0.023750961262067358 0.018952537678159777 -0.1099767243285337 0.99346958346023428
1691281911.2918081 asterix_back -1567.3038826700356 -187.16287493957043 183.08659897120768 -0.030855656220808308 -0.01387937331845397 -0.086452102374989584 0.99568133731149877 asterix_front -1155.8543546787384 -265.92421432338369 323.40447585195665 -0.023750309325178541 0.018869860616001689 -0.11000153044313252 0.99346842650758638
1691281911.3118193 asterix_back -1567.1841235971665 -187.17459435372226 183.01346882917235 -0.030791717630464694 -0.014704549550468843 -0.086307061729725298 0.9956840550312458 asterix_front -1155.8611617187055 -265.92539784629082 323.40903941209814 -0.023761357161086585 0.018892177788571621 -0.11001233207087667 0.9934665421223785
1691281911.3330138 asterix_back -1567.2136348856577 -187.17366612526774 183.02862828658294 -0.030674749256318308 -0.014432315521807314 -0.086263874906970003 0.99569539112761574 asterix_front -1155.8105943733915 -265.93490242575621 323.40239684842703 -0.023621678341789975 0.018762894456725139 -0.10997206606470018 0.99347678120295502
1691281911.3524661 asterix_back -1567.0147992680711 -187.20326975641589 182.96466960768075 -0.030913168290098547 -0.015544899368468743 -0.086290711839807174 0.99566894356511471 asterix_front -1155.7973052331079 -265.93874263000561 323.40537976056339 -0.023699807290194906 0.018850638028530705 -0.10992038872086732 0.99347897850119526
1691281911.3737807 asterix_back -1567.1566332566042 -187.19631862621046 183.01678323729857 -0.030854650113537743 -0.014473514599412412 -0.086175068073449212 0.99569692456291548 asterix_front -1155.8020586067553 -265.93287209315952 323.39246739161837 -0.023785027779338486 0.018849154535371428 -0.1099188463488476 0.99347714067520265
1691281911.3926017 asterix_back -1566.9181360565756 -187.24643168779392 182.90762531676893 -0.030909277121146592 -0.016058337911266124 -0.086164059013169925 0.99567188436038045 asterix_front -1155.8020255446161 -265.93683698495857 323.39827349023562 -0.023723632502275594 0.018872340035864826 -0.10992421476601646 0.99347757450812268
1691281911.4126263 asterix_back -1567.0544457540311 -187.23486462176851 182.94408763015466 -0.031008191052623771 -0.01560452527210162 -0.086313645517810247 0.99566306824954698 asterix_front -1155.8248060215558 -265.93645721290068 323.42029184326049 -0.023628209036060537 0.018999760507928017 -0.10998511690916914 0.99347067943491219
1691281911.4334664 asterix_back -1567.1752332375149 -187.21212241468345 183.00768004501225 -0.030915335020835839 -0.01473916149508761 -0.086428322013517647 0.9956691942271283 asterix_front -1155.8628410821175 -265.93987313193583 323.42425692441645 -0.023473303769781604 0.018998444362416406 -0.10996849634017132 0.99347621659233565
1691281911.4531336 asterix_back -1567.1189853249355 -187.22971311938386 183.00079715023648 -0.030831610957865848 -0.015203377621486741 -0.086140343622609375 0.99568976607938486 asterix_front -1155.8708589114335 -265.92415509909677 323.41585787004561 -0.023635518500368737 0.018931285210974133 -0.10997601590649936 0.99347282027784378
1691281911.4743912 asterix_back -1566.9548689626138 -187.27462927841873 182.91609409185 -0.030934313768552046 -0.015928676636389416 -0.086115572937269513 0.99567738429170316 asterix_front -1155.8381022878832 -265.92305907363584 323.39799954058782 -0.023710634471884016 0.018834406368088565 -0.10997237139546585 0.99347327517118456
1691281911.4937363 asterix_back -1567.0835984483435 -187.22936380786189 182.95165165990588 -0.03092397412763833 -0.015139693842498537 -0.086304697338728184 0.99567363965898947 asterix_front -1155.8384865649743 -265.92869781339397 323.394808731414 -0.023729301164532153 0.018786773697431456 -0.10997597082010836 0.9934733329297063
1691281911.5149136 asterix_back -1567.1643626089242 -187.20864151257746 183.01183660066297 -0.030942367944918184 -0.014611387344697723 -0.086470346692217578 0.99566658895874993 asterix_front -1155.8633631470213 -265.93935262580862 323.41387412350622 -0.023640179123139971 0.018844153590068212 -0.1098810436693017 0.99348487459479973
1691281911.5350411 asterix_back -1567.1586924852757 -187.20028177877015 183.00986847352681 -0.030972449312811092 -0.014828646752506235 -0.086411890927849594 0.99566751665670417 asterix_front -1155.868466191906 -265.92592096807147 323.40571276148057 -0.023609712324156585 0.018724193059650947 -0.10988573905766742 0.9934873478962809
1691281911.5544355 asterix_back -1567.0805258273115 -187.22419812346402 182.97415793526602 -0.030961560201549145 -0.015027918505118835 -0.086413447929967663 0.99566473246376674 asterix_front -1155.87614045246 -265.93666776734659 323.42893306310521 -0.023741388538105555 0.018825279058540343 -0.10990073661184156 0.99348064069252273
1691281911.5758579 asterix_back -1567.2382961132521 -187.20947305133751 183.02743535184223 -0.030944719091637315 -0.014229541478960939 -0.086584832543397328 0.99566209694005636 asterix_front -1155.8334234333308 -265.94018793661314 323.4072262488865 -0.023708108424931793 0.018787669073715652 -0.1098785879559524 0.99348459726082028
1691281911.5957525 asterix_back -1567.1659459780258 -187.2436951681984 183.00456848442957 -0.030973577591280759 -0.014901011880925014 -0.086449533899482747 0.9956631335068522 asterix_front -1155.8419787457749 -265.93445352849784 323.41312674641995 -0.023679332218822284 0.018865866011298089 -0.10996832827435689 0.99347387238007301
1691281911.6158385 asterix_back -1567.1119124638376 -187.22555726933362 182.98818655598208 -0.030882682138070636 -0.01500690747995875 -0.086484270426859883 0.99566134987784916 asterix_front -1155.8274845922249 -265.92078661488296 323.40824160309847 -0.02365022133862197 0.018775576281281788 -0.10997541030831705 0.99347549234666943
1691281911.6358757 asterix_back -1567.0917039249409 -187.20802539141795 182.94535360472696 -0.030882811523958796 -0.015322088280477002 -0.08638782426004496 0.99566491822435754 asterix_front -1155.8306311076192 -265.91864132915975 323.40220512751637 -0.023576071826978445 0.018745300663453413 -0.10997036202146344 0.99347838527927435
1691281911.6565626 asterix_back -1567.018939160951 -187.21293298899815 182.92594808886389 -0.03076904013503181 -0.015550187414756467 -0.08614635345678763 0.99568582576364573 asterix_front -1155.8142732065814 -265.93830552104509 323.38285158926692 -0.023621894306449832 0.018795647042880972 -0.10995051235468563 0.99347854259392865
1691281911.6765842 asterix_back -1567.1336820881163 -187.20849056257566 182.96937682193743 -0.03086537028787667 -0.015056919307674468 -0.086347147288922274 0.99567303280395192 asterix_front -1155.8535278052136 -265.93192926572641 323.39561622172459 -0.023560809526952765 0.018759897562019782 -0.10997094746333473 0.99347840701844836
1691281911.6970739 asterix_back -1567.1821850697918 -187.20369244383005 182.98235296173863 -0.030811334458080972 -0.014766416551762408 -0.086220341362046857 0.9956900458207586 asterix_front -1155.8519630535966 -265.92467301118592 323.410777807861 -0.023645728520462782 0.018827272021522345 -0.10999019337812024 0.99347298438941356
1691281911.7177389 asterix_back -1567.1871237198577 -187.19929846396192 182.98955372604962 -0.030942616918121908 -0.014698703653309568 -0.086399164668417808 0.99567147539425382 asterix_front -1155.8635650598058 -265.93727898512969 323.41811960181212 -0.023635534226583023 0.018847475445917593 -0.10990995936999269 0.99348172354725583
1691281911.7376199 asterix_back -1567.2039149024536 -187.20434966193622 182.99871679998657 -0.030970505103498299 -0.014892939356309172 -0.086450010578044301 0.99566330847431528 asterix_front -1155.8464863648007 -265.93763170430719 323.40952036764725 -0.023561975181670847 0.018825527992407897 -0.10993366225532747 0.99348126440536211
1691281911.7572479 asterix_back -1567.056496278323 -187.21758470674732 182.94568309837626 -0.030924556902704375 -0.015633418446916132 -0.086230881055264358 0.99567238746510789 asterix_front -1155.8517309130259 -265.92788994467156 323.41323757635848 -0.023621207882357088 0.018760501180766921 -0.10991506488010498 0.99348314562755791
1691281911.7772162 asterix_back -1567.161098258365 -187.20941273518457 182.99234154090414 -0.030924713707627508 -0.015135736869810871 -0.086310095908208512 0.99567320888724586 asterix_front -1155.8386731431849 -265.93896274663894 323.40539795922496 -0.023579582819509826 0.018793904685880627 -0.1099220161871029 0.9934827340110538
1691281911.7986064 asterix_back -1567.0789250591292 -187.23357834821331 182.93661121340503 -0.030773700864228665 -0.01547194379790867 -0.086020058129456359 0.99569781956657832 asterix_front -1155.8855732589091 -265.95470631404379 323.41705930959677 -0.023684942573657129 0.018861025490054178 -0.10995159834796499 0.9934756822557228
1691281911.8182945 asterix_back -1567.1146338330743 -187.22639773230642 182.94339898732323 -0.030874432002081981 -0.015276944549967284 -0.086265258539176534 0.99567649845867867 asterix_front -1155.847431874734 -265.94265882992323 323.38519604490614 -0.023627643583119799 0.018790356464176844 -0.11003527875870762 0.99346912100535456
1691281911.8389928 asterix_back -1567.0871764676035 -187.23605436281588 182.95549406922288 -0.031056976579287396 -0.015479102341949843 -0.086471694802354768 0.99564979164084078 asterix_front -1155.8503690195321 -265.94696238818466 323.38573106151051 -0.023640848403452513 0.018813054069117974 -0.10996436532521407 0.99347622902713706
1691281911.8591859 asterix_back -1567.1142740754246 -187.23629271460837 182.95152297236882 -0.030833628576913824 -0.015173228637152619 -0.086186536381982259 0.99568616613267402 asterix_front -1155.8340324943013 -265.9512264346065 323.38424141809162 -0.023571690322831653 0.018804308018326374 -0.10996598321157258 0.99347785881296247
1691281911.8785882 asterix_back -1567.1763407589744 -187.21072521680651 182.97616956443451 -0.03092178558989785 -0.01472545470279109 -0.086403676942178168 0.99567133571806732 asterix_front -1155.8204062126913 -265.95613491741693 323.3855012185436 -0.023598944369118923 0.018820792017940052 -0.10991424359681096 0.99348262524667319
1691281911.8988817 asterix_back -1567.3399812578805 -187.2007298238089 183.04805021723041 -0.030847415858551417 -0.013690973423027475 -0.08653299372754808 0.99567717417751811 asterix_front -1155.8298435653548 -265.96339722037027 323.39446373291651 -0.023552660762432946 0.018802486112918647 -0.10994011110001461 0.99348120800461026
1691281911.9187644 asterix_back -1567.0278342419701 -187.23142700605658 182.9184225175382 -0.030857920679178214 -0.01560647788425224 -0.086228220341776046 0.99567510795243652 asterix_front -1155.8390154691801 -265.94937297664933 323.38934082663252 -0.023719385946260458 0.018751249765100089 -0.10992934354142912 0.99347940129180823
1691281911.939142 asterix_back -1567.0956934538874 -187.23333780583087 182.96053670801356 -0.031055968125778186 -0.015483479418709674 -0.086486184875455133 0.99564849647581433 asterix_front -1155.8780262724342 -265.94700621939626 323.41791934752717 -0.023638178242561602 0.018866401218443973 -0.10996947246478352 0.99347471561195499
1691281911.9590044 asterix_back -1567.1785483780768 -187.22304876324728 183.02449309144089 -0.031001237796090604 -0.015263191549415354 -0.086322527859725454 0.99566780575789593 asterix_front -1155.9178310497655 -265.93091772519193 323.42536252883184 -0.023656994974691141 0.018845090423409892 -0.10992572923155459 0.99347951323045003
1691281911.9790523 asterix_back -1567.2140778960093 -187.20640828354922 183.02539187510587 -0.031000500421336511 -0.014863857414989098 -0.086439967734967524 0.99566368151818785 asterix_front -1155.9099629685224 -265.92601747480512 323.42501733754551 -0.023545657688359201 0.018838591514728074 -0.10989968678086011 0.99348516260648434
1691281911.9993584 asterix_back -1567.1794017955733 -187.2141416366556 183.02033493921374 -0.030969652730848937 -0.014924882444097448 -0.086394578879905287 0.99566766806697327 asterix_front -1155.9023770033266 -265.92315114415391 323.40948405736725 -0.023633844303803889 0.018774020369782624 -0.10993064862166838 0.99348086547059267
1691281912.0199332 asterix_back -1567.1831921840253 -187.22086055911421 183.00023945380562 -0.030902932383264768 -0.0148120288761297 -0.0862950517525818 0.99568005735462406 asterix_front -1155.8777697236046 -265.936406447857 323.40049328246721 -0.023636499901089823 0.018765990389609119 -0.1099489165044631 0.99347893245736096
1691281912.0393815 asterix_back -1567.1268217159463 -187.22361992563847 182.95374303404284 -0.03098926780180461 -0.015028236287235206 -0.086377781351715074 0.99566696052643955 asterix_front -1155.8704444083851 -265.93775937271073 323.39375278796547 -0.023669941908796018 0.018847241765673633 -0.10991732422589741 0.99348009399427806
1691281912.0595653 asterix_back -1567.1440741961887 -187.22229645444412 182.97923173465068 -0.031000803480381586 -0.015175129361540316 -0.086374501196938708 0.99566465799254489 asterix_front -1155.895537041032 -265.92873665694736 323.41324277440395 -0.02365186840738184 0.018816898897916899 -0.1098999213926023 0.99348302487491214
1691281912.079818 asterix_back -1567.210437223692 -187.21221121200051 183.01105119213224 -0.031020870693393782 -0.014931233484148529 -0.086563463605901766 0.9956513097548837 asterix_front -1155.8957986476125 -265.9146735805075 323.41699376877699 -0.02365811173158747 0.018840221057634367 -0.10995046518132419 0.9934768417161044
1691281912.0999672 asterix_back -1567.2481196855401 -187.19281985716742 183.01825794475661 -0.03083727490650031 -0.014409916752709542 -0.086338018799690483 0.99568426887506123 asterix_front -1155.9095644862168 -265.92037451432788 323.41256128387784 -0.023639475192509547 0.018844206258676159 -0.10996417523988131 0.99347569233822519
1691281912.120024 asterix_back -1567.1888180939072 -187.20515371239276 182.99612886680515 -0.030898353306918432 -0.014565730366620792 -0.086424143322670816 0.99567263631815772 asterix_front -1155.8971592036494 -265.91882212735436 323.40637079294947 -0.023668220173304527 0.018868489727736092 -0.10997623004084277 0.99347321266112953
1691281912.1400065 asterix_back -1567.2019725150342 -187.19865892412736 183.01496681771911 -0.030999439634213571 -0.014894744601506285 -0.086508487831728501 0.99565730191601987 asterix_front -1155.9116282183663 -265.93047909009721 323.42453360332439 -0.023569540796996417 0.018806608707062685 -0.10992337361768501 0.99348258170340609
1691281912.1604695 asterix_back -1567.2134601757741 -187.1822349851397 182.99828865032276 -0.030911694253851419 -0.014797589682415981 -0.086312198190264255 0.99567851384948136 asterix_front -1155.8724143249829 -265.92139592985734 323.40363133773678 -0.02365275474459225 0.018818175367225406 -0.10997273437394918 0.9934749222618342
1691281912.1802573 asterix_back -1567.1933882269429 -187.19689686738894 183.01158946148664 -0.030970569659361225 -0.014828283128354785 -0.086456934164159782 0.99566367030708425 asterix_front -1155.871250855585 -265.92074403240906 323.40283882052273 -0.023722955023148109 0.018932311953127768 -0.10997085060946857 0.99347128845543853
1691281912.2005212 asterix_back -1567.119846649653 -187.20088167337178 182.95608468758326 -0.030806614605119298 -0.014829416868943679 -0.08616516836525305 0.99569403164450387 asterix_front -1155.8421235661651 -265.9296237472729 323.38826277692544 -0.023557051530069508 0.018887498386362708 -0.10989384332448975 0.9934846103122521
1691281912.2206857 asterix_back -1567.189810751255 -187.20628929995542 183.00048228308225 -0.031005191077444406 -0.01502612300024149 -0.086411055241449361 0.99566360950166899 asterix_front -1155.8965853656703 -265.93317827292555 323.41321987425522 -0.02359901849434436 0.018866303180482241 -0.1099755225738317 0.99347497873123025
